country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","26-02-2026 19:00:00",25.265194,87.012947,SO2,52,62,57
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","26-02-2026 19:00:00",17.72,83.3,NO2,33,120,82
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","26-02-2026 19:00:00",17.72,83.3,OZONE,4,57,49
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","26-02-2026 19:00:00",27.103358,93.679645,NO2,7,8,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","26-02-2026 19:00:00",26.071318,91.87488,OZONE,13,66,38
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","26-02-2026 19:00:00",26.10887,91.589544,PM2.5,27,141,76
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-02-2026 19:00:00",13.204880,79.097889,OZONE,38,49,44
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","26-02-2026 19:00:00",14.465052,78.824187,NH3,2,5,3
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","26-02-2026 19:00:00",14.465052,78.824187,OZONE,13,15,14
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","26-02-2026 19:00:00",16.9872867,81.7363176,PM2.5,33,59,45
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","26-02-2026 19:00:00",25.7808257,84.7446768,NH3,16,38,26
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","26-02-2026 19:00:00",24.7955,84.9994,PM2.5,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","26-02-2026 19:00:00",24.7955,84.9994,CO,41,66,54
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","26-02-2026 19:00:00",24.792403,84.992416,SO2,36,44,42
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-02-2026 19:00:00",16.536107,80.594233,SO2,12,18,15
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","26-02-2026 19:00:00",16.486692,80.699436,NH3,4,6,5
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","26-02-2026 19:00:00",16.554731,80.649110,PM2.5,63,75,70
India,Assam,Silchar,"Tarapur, Silchar - PCBA","26-02-2026 19:00:00",24.82827,92.79525,PM10,46,99,66
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","26-02-2026 19:00:00",26.146529,87.454184,CO,30,92,54
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","26-02-2026 19:00:00",13.67,79.35,CO,18,44,23
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-02-2026 19:00:00",13.615387,79.409230,PM2.5,58,88,72
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","26-02-2026 19:00:00",26.446912,91.439057,PM2.5,102,193,150
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","26-02-2026 19:00:00",26.63086,84.90051,PM2.5,30,207,100
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","26-02-2026 19:00:00",26.63086,84.90051,SO2,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","26-02-2026 19:00:00",25.376776,86.471523,PM10,40,96,61
India,Bihar,Munger,"Town Hall, Munger - BSPCB","26-02-2026 19:00:00",25.376776,86.471523,SO2,7,101,42
India,Bihar,Munger,"Town Hall, Munger - BSPCB","26-02-2026 19:00:00",25.376776,86.471523,CO,24,88,43
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","26-02-2026 19:00:00",26.11442,85.39813,SO2,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","26-02-2026 19:00:00",26.1403345,85.3650192,NH3,5,7,6
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","26-02-2026 19:00:00",25.892357,86.590325,PM10,65,183,121
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","26-02-2026 19:00:00",25.892357,86.590325,SO2,16,19,18
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","26-02-2026 19:00:00",25.892357,86.590325,OZONE,7,11,10
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","26-02-2026 19:00:00",25.859655,85.77944,SO2,14,30,24
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","26-02-2026 19:00:00",24.952822,84.002396,CO,40,109,70
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","26-02-2026 19:00:00",26.2271665,84.3570427,PM10,61,119,80
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","26-02-2026 19:00:00",22.06631475,83.33820077,NH3,1,2,2
India,Delhi,Delhi,"Alipur, Delhi - DPCC","26-02-2026 19:00:00",28.815329,77.153010,PM10,96,403,196
India,Delhi,Delhi,"Alipur, Delhi - DPCC","26-02-2026 19:00:00",28.815329,77.153010,OZONE,2,42,38
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","26-02-2026 19:00:00",28.647622,77.3158090,PM2.5,3,370,229
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","26-02-2026 19:00:00",28.647622,77.3158090,NH3,2,21,9
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","26-02-2026 19:00:00",28.695381,77.181665,SO2,8,26,16
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","26-02-2026 19:00:00",30.735567,76.775714,OZONE,15,145,116
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","26-02-2026 19:00:00",30.751462,76.762879,PM10,94,130,116
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","26-02-2026 19:00:00",30.751462,76.762879,NO2,2,7,4
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","26-02-2026 19:00:00",30.751462,76.762879,NH3,9,10,9
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","26-02-2026 19:00:00",30.751462,76.762879,SO2,2,11,7
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","26-02-2026 19:00:00",21.185571,81.343175,PM10,18,122,40
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","26-02-2026 19:00:00",21.185571,81.343175,NH3,3,3,3
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","26-02-2026 19:00:00",25.599486,85.113666,SO2,1,6,3
India,Bihar,Patna,"Samanpura, Patna - BSPCB","26-02-2026 19:00:00",25.596727,85.085624,NH3,7,12,10
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","26-02-2026 19:00:00",25.366336,87.117468,CO,58,70,65
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","26-02-2026 19:00:00",25.03280,85.41948,NH3,3,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","26-02-2026 19:00:00",25.03280,85.41948,SO2,2,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","26-02-2026 19:00:00",25.03280,85.41948,OZONE,24,30,26
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","26-02-2026 19:00:00",25.586562,85.043586,NO2,45,56,50
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","26-02-2026 19:00:00",25.586562,85.043586,CO,40,77,50
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","26-02-2026 19:00:00",25.592539,85.227158,PM10,129,194,156
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","26-02-2026 19:00:00",25.592539,85.227158,OZONE,20,88,80
India,Bihar,Patna,"Muradpur, Patna - BSPCB","26-02-2026 19:00:00",25.619651,85.147382,PM2.5,86,179,121
India,Bihar,Patna,"Muradpur, Patna - BSPCB","26-02-2026 19:00:00",25.619651,85.147382,NO2,10,12,11
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","26-02-2026 19:00:00",22.126650,83.483212,OZONE,1,57,50
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","26-02-2026 19:00:00",22.1910172,83.5197009,NH3,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","26-02-2026 19:00:00",22.1910172,83.5197009,OZONE,45,134,108
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","26-02-2026 19:00:00",22.08815,82.13737,PM10,39,116,78
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","26-02-2026 19:00:00",22.08815,82.13737,CO,22,122,30
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","26-02-2026 19:00:00",22.126650,83.483212,PM10,57,222,115
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","26-02-2026 19:00:00",21.258815,81.578979,CO,23,76,28
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","26-02-2026 19:00:00",21.258815,81.578979,OZONE,1,7,4
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","26-02-2026 19:00:00",21.237755,81.705301,NO2,6,27,14
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","26-02-2026 19:00:00",28.531346,77.190156,OZONE,2,94,83
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","26-02-2026 19:00:00",28.672342,77.315260,PM10,121,410,181
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","26-02-2026 19:00:00",28.672342,77.315260,OZONE,4,91,77
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","26-02-2026 19:00:00",28.699793,77.165453,PM2.5,63,319,223
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","26-02-2026 19:00:00",28.699793,77.165453,SO2,4,21,11
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","26-02-2026 19:00:00",23.107969,72.574648,PM10,86,247,126
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","26-02-2026 19:00:00",22.977134,72.553024,PM2.5,43,308,113
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","26-02-2026 19:00:00",22.977134,72.553024,PM10,92,408,182
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","26-02-2026 19:00:00",22.977134,72.553024,SO2,8,129,81
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","26-02-2026 19:00:00",23.002657,72.591912,SO2,34,61,52
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","26-02-2026 19:00:00",28.498571,77.264840,NH3,6,9,7
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","26-02-2026 19:00:00",28.498571,77.264840,CO,28,104,34
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-02-2026 19:00:00",28.5710274,77.0719006,NH3,19,24,21
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-02-2026 19:00:00",28.5710274,77.0719006,CO,21,161,36
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","26-02-2026 19:00:00",28.6811736,77.3025234,NO2,15,73,48
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","26-02-2026 19:00:00",28.6811736,77.3025234,CO,33,118,85
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","26-02-2026 19:00:00",28.542460,77.191651,PM10,83,225,148
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","26-02-2026 19:00:00",28.542460,77.191651,NO2,12,97,50
India,Delhi,Delhi,"ITO, Delhi - CPCB","26-02-2026 19:00:00",28.628624,77.241060,SO2,5,28,20
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","26-02-2026 19:00:00",23.016834,72.625775,NO2,20,280,77
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","26-02-2026 19:00:00",23.041137,72.456691,PM2.5,60,166,93
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","26-02-2026 19:00:00",23.041137,72.456691,PM10,62,167,99
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","26-02-2026 19:00:00",23.041137,72.456691,SO2,8,21,13
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","26-02-2026 19:00:00",23.023389,72.515201,PM2.5,55,166,95
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","26-02-2026 19:00:00",23.023389,72.515201,CO,8,84,20
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","26-02-2026 19:00:00",23.076793,72.627874,OZONE,3,55,47
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","26-02-2026 19:00:00",21.613267,73.010555,PM2.5,33,78,58
India,Delhi,Delhi,"Mundka, Delhi - DPCC","26-02-2026 19:00:00",28.684678,77.076574,CO,44,92,82
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","26-02-2026 19:00:00",28.60909,77.0325413,SO2,9,21,15
India,Delhi,Delhi,"Narela, Delhi - DPCC","26-02-2026 19:00:00",28.822836,77.101981,NH3,5,18,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","26-02-2026 19:00:00",28.822836,77.101981,CO,20,68,26
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","26-02-2026 19:00:00",28.567890,77.250515,OZONE,1,96,79
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","26-02-2026 19:00:00",28.6573814,77.1585447,PM10,115,341,182
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","26-02-2026 19:00:00",28.6573814,77.1585447,NO2,31,177,98
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","26-02-2026 19:00:00",28.6573814,77.1585447,OZONE,11,222,143
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","26-02-2026 19:00:00",28.530785,77.271255,NO2,33,146,93
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","26-02-2026 19:00:00",28.623763,77.287209,OZONE,1,117,95
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","26-02-2026 19:00:00",28.674045,77.131023,NO2,25,84,45
India,Delhi,Delhi,"Pusa, Delhi - DPCC","26-02-2026 19:00:00",28.639652,77.146275,NO2,52,121,89
India,Delhi,Delhi,"Pusa, Delhi - DPCC","26-02-2026 19:00:00",28.639652,77.146275,NH3,6,25,17
India,Delhi,Delhi,"Pusa, Delhi - IMD","26-02-2026 19:00:00",28.636110,77.173332,CO,70,131,83
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","26-02-2026 19:00:00",28.563262,77.186937,PM2.5,60,315,217
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","26-02-2026 19:00:00",28.563262,77.186937,NO2,6,119,75
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","26-02-2026 19:00:00",21.613267,73.010555,PM10,52,107,79
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","26-02-2026 19:00:00",21.613267,73.010555,NO2,10,18,11
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","26-02-2026 19:00:00",21.613267,73.010555,CO,42,67,48
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","26-02-2026 19:00:00",23.163798,72.677768,NO2,26,104,50
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","26-02-2026 19:00:00",23.163798,72.677768,CO,32,104,45
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","26-02-2026 19:00:00",23.243639,72.68994,SO2,5,17,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","26-02-2026 19:00:00",23.243639,72.68994,CO,2,86,3
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","26-02-2026 19:00:00",23.221714,72.654328,SO2,5,30,15
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","26-02-2026 19:00:00",28.563262,77.186937,CO,26,132,36
India,Delhi,Delhi,"Rohini, Delhi - DPCC","26-02-2026 19:00:00",28.732528,77.119920,NH3,8,14,11
India,Delhi,Delhi,"Rohini, Delhi - DPCC","26-02-2026 19:00:00",28.732528,77.119920,OZONE,6,148,115
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","26-02-2026 19:00:00",28.6514781,77.1473105,NO2,45,113,72
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","26-02-2026 19:00:00",28.710508,77.249485,NO2,16,61,40
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","26-02-2026 19:00:00",28.710508,77.249485,CO,24,125,36
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","26-02-2026 19:00:00",28.710508,77.249485,OZONE,3,109,102
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","26-02-2026 19:00:00",28.5512005,77.2735737,PM10,84,404,170
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","26-02-2026 19:00:00",28.656756,77.227234,NO2,19,30,24
India,Delhi,Delhi,"DTU, Delhi - CPCB","26-02-2026 19:00:00",28.7500499,77.1112615,PM2.5,32,308,184
India,Delhi,Delhi,"DTU, Delhi - CPCB","26-02-2026 19:00:00",28.7500499,77.1112615,CO,13,35,20
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","26-02-2026 19:00:00",28.732820,77.170633,PM10,123,374,218
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","26-02-2026 19:00:00",28.580280,77.233829,PM10,83,250,161
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","26-02-2026 19:00:00",28.611281,77.237738,PM2.5,23,267,136
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","26-02-2026 19:00:00",28.806223,76.141105,NH3,3,3,3
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","26-02-2026 19:00:00",28.593883,76.270653,PM2.5,260,311,294
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","26-02-2026 19:00:00",28.593883,76.270653,PM10,124,156,140
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","26-02-2026 19:00:00",28.593883,76.270653,NO2,9,21,15
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","26-02-2026 19:00:00",28.593883,76.270653,NH3,5,7,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","26-02-2026 19:00:00",28.593883,76.270653,CO,9,25,14
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","26-02-2026 19:00:00",28.593883,76.270653,OZONE,14,18,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","26-02-2026 19:00:00",28.206800,76.799700,SO2,7,17,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","26-02-2026 19:00:00",28.39072,77.30059,NO2,23,27,25
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-02-2026 19:00:00",28.376058,77.315741,PM10,78,459,271
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-02-2026 19:00:00",28.376058,77.315741,NO2,29,32,31
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","26-02-2026 19:00:00",23.593150,72.372792,CO,112,123,115
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","26-02-2026 19:00:00",22.410802,73.097923,SO2,3,57,10
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-02-2026 19:00:00",22.248853,70.776774,PM10,43,120,81
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","26-02-2026 19:00:00","21.217779 ","72.834787 ",PM10,40,155,91
India,Gujarat,Surat,"Science Center, Surat - SMC","26-02-2026 19:00:00",21.170046,72.795405,PM2.5,31,334,109
India,Gujarat,Surat,"Science Center, Surat - SMC","26-02-2026 19:00:00",21.170046,72.795405,NO2,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","26-02-2026 19:00:00",21.170046,72.795405,SO2,21,44,25
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","26-02-2026 19:00:00",22.320153,73.216285,NH3,2,4,4
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","26-02-2026 19:00:00",22.320153,73.216285,CO,68,105,80
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","26-02-2026 19:00:00",20.362421,72.918013,PM2.5,21,58,37
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","26-02-2026 19:00:00",20.362421,72.918013,OZONE,11,24,15
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","26-02-2026 19:00:00",22.969611,72.643500,NO2,27,127,91
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","26-02-2026 19:00:00",22.969611,72.643500,NH3,3,16,11
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","26-02-2026 19:00:00",30.379589,76.778328,SO2,12,12,12
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-02-2026 19:00:00",28.3419248,77.319699,PM10,157,422,300
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-02-2026 19:00:00",28.3419248,77.319699,OZONE,6,6,6
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","26-02-2026 19:00:00",28.3153,76.9143,NH3,3,19,10
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","26-02-2026 19:00:00",28.3153,76.9143,SO2,8,20,13
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","26-02-2026 19:00:00",28.3153,76.9143,CO,2,38,6
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","26-02-2026 19:00:00",28.3153,76.9143,OZONE,1,90,75
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","26-02-2026 19:00:00",30.7057778,76.8531805555555,NO2,24,27,25
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","26-02-2026 19:00:00",29.432304,76.972765,NO2,31,32,31
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","26-02-2026 19:00:00",29.432304,76.972765,NH3,2,3,2
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","26-02-2026 19:00:00",29.432304,76.972765,SO2,11,11,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","26-02-2026 19:00:00",28.52123,76.37138,PM2.5,82,265,162
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","26-02-2026 19:00:00",28.4275,77.1465,CO,32,32,32
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","26-02-2026 19:00:00",28.4501238,77.0263051,NO2,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","26-02-2026 19:00:00",29.140560,75.744941,NH3,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","26-02-2026 19:00:00",29.140560,75.744941,SO2,NA,NA,NA
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","26-02-2026 19:00:00",29.8006,76.4155,NH3,5,6,6
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","26-02-2026 19:00:00",29.8006,76.4155,CO,8,52,26
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","26-02-2026 19:00:00",29.695300,77.002700,PM10,41,169,110
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","26-02-2026 19:00:00",29.966942,76.875879,NO2,16,20,19
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","26-02-2026 19:00:00",30.1480566,77.2893471,SO2,10,15,12
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","26-02-2026 19:00:00",30.1480566,77.2893471,CO,24,52,40
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","26-02-2026 19:00:00",30.943887,76.801991,PM2.5,100,270,166
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","26-02-2026 19:00:00",30.943887,76.801991,SO2,25,118,68
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","26-02-2026 19:00:00",34.031606,75.009712,SO2,2,3,2
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","26-02-2026 19:00:00",23.80569,86.44268,OZONE,1,26,19
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","26-02-2026 19:00:00",12.9135218,77.5950804,CO,48,56,52
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","26-02-2026 19:00:00",13.029152,77.585901,PM2.5,54,176,74
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","26-02-2026 19:00:00",13.029152,77.585901,PM10,60,126,88
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","26-02-2026 19:00:00",13.029152,77.585901,NO2,29,50,44
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","26-02-2026 19:00:00",13.029152,77.585901,CO,14,56,23
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","26-02-2026 19:00:00",12.920984,77.584908,NH3,2,3,2
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","26-02-2026 19:00:00",12.920984,77.584908,CO,8,104,35
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","26-02-2026 19:00:00",12.920984,77.584908,OZONE,1,135,94
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","26-02-2026 19:00:00",27.9002,76.9938,PM2.5,32,117,74
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","26-02-2026 19:00:00",28.360699,76.936090,SO2,1,17,11
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","26-02-2026 19:00:00",28.360699,76.936090,CO,3,78,10
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","26-02-2026 19:00:00",28.060249,76.113115,OZONE,3,23,19
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","26-02-2026 19:00:00",28.1485564,77.3320667,SO2,6,11,9
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","26-02-2026 19:00:00",28.1485564,77.3320667,OZONE,8,9,9
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","26-02-2026 19:00:00",28.4417,77.3217,PM2.5,9,172,110
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","26-02-2026 19:00:00",28.4417,77.3217,CO,30,66,55
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","26-02-2026 19:00:00",29.503664,75.467934,CO,26,31,27
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","26-02-2026 19:00:00",28.422681,77.148944,NO2,17,79,46
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-02-2026 19:00:00",28.4227,77.0667,SO2,5,13,9
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","26-02-2026 19:00:00",28.4227,77.0667,CO,16,104,38
